,latitude,longitude,price,categories,otherneigbours,own_category,vietnameseneigbours,sushineigbours,pubsneigbours,pizzaneigbours,kebabneigbours,italianneigbours,icecreamneigbours,hotdogsneigbours,germanneigbours,divebarsneigbours,cocktailbarsneigbours,cafesneigbours,burgersneigbours,barsneigbours,bakeriesneigbours,distanceToMitte
446,52.5053,13.3017,2.0,bars,319,710,19,5,2,9,4,46,11,335,12,3,4,335,7,30,16,7629
447,52.451130000000006,13.339642999999999,2.0,bakeries,11,25,0,0,0,1,1,0,1,12,0,0,1,12,0,1,1,9441
448,52.5083,13.3086,1.0,persian,286,605,18,4,4,6,2,45,8,301,13,3,6,301,9,30,15,7088
449,52.490658534247,13.3133667334914,1.0,kebab,75,162,3,0,0,8,5,4,0,76,2,4,3,76,0,10,1,7538
450,52.4772,13.329820000000002,2.0,coffee,75,157,1,2,0,5,1,8,3,78,2,1,0,78,0,2,3,7549
451,52.489366000000004,13.319908999999999,2.0,french,106,227,8,4,4,8,3,11,1,113,3,5,0,113,2,8,7,7233
452,52.4727402,13.3292303,2.0,mexican,101,217,5,5,0,8,1,13,3,108,1,3,0,108,3,6,7,7930
453,52.50629,13.311274,1.0,mediterranean,315,663,17,7,3,7,2,47,10,331,16,3,8,331,7,33,16,6974
454,52.5063765,13.308877599999999,2.0,icecream,351,756,19,7,3,9,2,53,9,369,16,3,8,369,10,37,18,7127
455,52.5058,13.302,2.0,hotdogs,301,640,19,5,3,9,4,43,11,316,12,3,4,316,7,27,15,7594
456,52.49626,13.342989999999999,1.0,german,122,286,3,0,1,2,4,16,4,133,10,6,4,133,1,24,11,5503
457,52.463175899999996,13.3204022,3.0,delicatessen,80,175,0,6,3,1,0,5,6,87,3,1,1,87,0,6,7,9120
458,52.497719999999994,13.33394,2.0,persian,228,479,6,9,3,3,6,22,6,239,23,5,6,239,0,26,11,5935
459,52.4395,13.3423,1.0,divebars,4,8,0,1,0,0,0,1,0,4,0,0,0,4,0,0,0,10499
460,52.46011,13.30945,1.0,vietnamese,16,34,0,0,2,0,0,5,1,17,2,0,0,17,0,1,1,9875
461,52.5018409,13.329046400000001,2.0,soup,213,432,2,9,6,3,2,15,2,215,24,2,6,215,0,17,2,6020
462,52.50112341979649,13.336986147750302,1.0,bagels,205,428,3,4,4,1,5,22,4,213,25,6,7,213,0,26,8,5571
463,52.49129,13.3248,1.0,chinese,164,346,10,10,4,8,3,15,3,172,5,5,1,172,2,14,8,6838
464,52.508140000000004,13.326429999999998,3.0,german,116,252,4,4,1,0,0,15,1,116,10,1,6,116,2,18,0,5931
465,52.506119999999996,13.3066,1.0,bakeries,351,756,22,6,3,9,2,52,10,369,12,3,6,369,9,30,18,7284
466,52.4889,13.3426,2.0,cafes,74,165,8,4,1,4,2,8,2,79,5,0,0,79,0,2,5,6028
467,52.473515899999995,13.314201800000001,2.0,bakeries,38,94,0,1,0,1,0,9,0,44,5,3,0,44,0,3,6,8607
468,52.45709,13.322429000000001,1.0,sushi,68,158,0,5,2,3,1,6,5,74,1,1,1,74,0,6,6,9551
469,52.4909,13.3169,2.0,cafes,104,222,7,5,2,8,6,6,1,108,3,5,0,108,2,8,4,7318
470,52.4973,13.320449900000002,2.0,desserts,196,417,7,12,3,3,0,26,1,207,16,0,3,207,2,13,11,6765
471,52.516630010929696,13.3031743447399,2.0,theater,61,130,2,3,4,0,2,9,3,65,4,0,0,65,1,3,4,7277
472,52.4814,13.3189,2.0,lebanese,70,153,1,1,0,8,5,6,1,76,5,4,0,76,2,6,6,7802
473,52.473272744384005,13.317060456336,1.0,cafes,41,104,0,1,0,1,0,11,0,48,3,3,0,48,0,3,7,8480
474,52.4814,13.3202,2.0,bakeries,86,196,1,1,2,10,5,7,1,94,5,4,0,94,2,6,8,7733
475,52.5054299,13.302029999999998,2.0,panasian,317,674,19,5,2,9,4,44,11,333,12,3,4,333,7,31,16,7603
476,52.500415000000004,13.338525099999998,2.0,cafes,192,419,5,2,4,1,5,20,5,203,22,6,6,203,1,26,11,5517
477,52.5077692172051,13.3044443652034,2.0,austrian,265,556,19,1,3,6,4,37,9,277,9,3,2,277,9,22,12,7376
478,52.50065229999999,13.307616399999999,3.0,italian,319,780,14,10,4,9,0,46,7,344,13,0,12,344,0,36,25,7413
479,52.467411,13.321698999999999,2.0,argentine,89,194,4,4,3,3,0,8,3,97,4,3,1,97,0,7,8,8713
480,52.5097,13.306,1.0,currysausage,246,514,17,3,1,6,3,37,9,257,9,3,2,257,9,18,11,7222
481,52.5039299,13.334929999999998,2.0,italian,186,412,1,4,5,3,5,15,3,191,18,5,7,191,1,24,5,5560
482,52.50623,13.31811,3.0,sushi,242,512,12,5,2,3,0,38,4,251,19,2,6,251,6,27,9,6534
483,52.457099899999996,13.32244,1.0,panasian,68,152,0,6,2,3,1,6,5,74,1,1,1,74,0,6,6,9550
484,52.5149,13.315,1.0,currysausage,46,94,0,3,1,0,0,7,0,47,0,1,0,47,1,4,1,6509
485,52.49841,13.31835,2.0,restaurants,232,499,5,12,5,3,0,31,1,248,21,0,8,248,2,23,16,6839
486,52.50696,13.3455,3.0,bars,56,120,2,1,3,2,3,5,0,58,6,2,1,58,0,4,2,4767
487,52.472764,13.321791000000001,3.0,italian,58,152,1,1,0,1,0,9,2,67,4,3,0,67,0,4,9,8284
488,52.499069999999996,13.3005,2.0,chinese,212,457,5,5,4,6,0,32,2,224,10,2,12,224,0,32,12,7927
489,52.5069600836897,13.3054113015532,1.0,italian,298,716,18,3,4,9,4,44,11,314,13,3,2,314,9,22,16,7336
490,52.50062,13.310529999999998,3.0,lounges,306,660,15,11,4,4,0,41,4,329,15,0,12,329,2,35,23,7230
491,52.4979563,13.3219313,2.0,indonesian,198,418,5,12,3,3,0,26,1,209,19,0,3,209,2,15,11,6642
492,52.506401000000004,13.317054999999998,2.0,italian,253,602,16,6,2,1,0,38,4,263,19,2,5,263,6,28,10,6596
493,52.50423000000001,13.29459,2.0,italian,154,370,8,0,2,5,2,26,3,159,10,2,4,159,2,15,5,8126
494,52.50699,13.29694,2.0,coffee,172,365,9,0,1,6,5,23,5,181,6,2,2,181,3,14,9,7891
495,52.50443979999999,13.327511300000001,2.0,thai,205,414,2,11,6,3,0,24,1,207,27,0,6,207,2,17,2,6001
496,52.4864,13.30129,2.0,german,9,20,1,0,0,3,0,1,0,9,1,0,0,9,0,0,0,8486
497,52.4907688349141,13.325032314556598,2.0,italian,156,352,10,10,4,8,3,12,4,164,5,5,1,164,2,14,8,6857
498,52.477089899999996,13.32886,2.0,icecream,69,148,1,2,0,5,1,7,2,72,2,0,0,72,0,2,3,7604
499,52.49868000000001,13.298570000000002,3.0,turkish,164,353,1,5,4,6,0,27,2,175,9,2,7,175,0,21,11,8065
500,52.477089899999996,13.32886,2.0,icecream,69,148,1,2,0,5,1,7,2,72,2,0,0,72,0,2,3,7604
501,52.506009999999996,13.315489999999999,2.0,thai,267,570,16,8,2,3,1,40,6,282,15,2,5,282,6,24,15,6710
502,52.4413,13.3145,2.0,italian,10,22,1,0,0,1,0,0,0,11,2,1,0,11,0,1,1,11284
503,52.506642956428,13.297887705266499,1.0,coffeeteasupplies,196,411,16,0,3,6,5,27,7,205,6,2,2,205,3,17,9,7838
504,52.500900300000005,13.3429699,2.0,desserts,153,320,3,1,4,2,5,17,4,160,16,6,4,160,1,23,7,5227
505,52.497949,13.297622,1.0,bakeries,134,292,1,3,4,3,0,19,0,142,7,2,7,142,0,21,8,8154
506,52.453632656088494,13.3152930170871,2.0,italian,38,84,0,2,0,1,1,3,4,39,2,0,1,39,0,3,1,10155
507,52.50771999999999,13.302439999999999,3.0,international,253,527,19,0,3,6,5,38,9,263,8,3,2,263,8,23,10,7509
508,52.480892917140395,13.3132839202881,3.0,bakeries,37,77,0,0,0,6,4,4,1,38,4,3,0,38,0,4,1,8140
509,52.50156,13.334729999999999,1.0,mediterranean,217,451,2,6,7,3,5,20,3,224,23,5,7,224,1,27,7,5685
510,52.49879,13.344099900000002,3.0,italian,141,334,5,1,4,2,5,17,4,150,12,6,4,150,1,25,9,5284
511,52.50025,13.30596,4.0,steak,281,613,14,8,4,9,0,39,4,303,14,0,14,303,0,36,22,7534
512,52.498004599999994,13.3188775,2.0,burgers,224,478,5,12,4,3,0,29,1,238,22,0,6,238,1,17,14,6826
513,52.486230000000006,13.32758,2.0,jazzandblues,109,237,7,8,4,5,3,10,1,118,6,5,0,118,2,6,9,7007
514,52.506588,13.294629,1.0,kebab,138,284,8,0,1,5,2,23,4,140,6,2,2,140,3,9,2,8054
515,52.4698,13.3255,2.0,italian,100,232,5,4,1,4,1,10,2,106,4,4,1,106,3,8,6,8342
516,52.502081000000004,13.330814000000002,2.0,greek,198,405,1,7,6,3,2,15,1,202,22,2,6,202,1,17,4,5899
517,52.464639,13.327399,2.0,hotdogs,89,199,4,7,2,5,1,6,2,98,2,2,1,98,2,7,9,8686
518,52.51203,13.317839999999999,1.0,divebars,106,212,4,3,0,0,0,20,2,106,6,0,2,106,6,10,0,6381
519,52.50756,13.30921,2.0,greek,312,665,19,7,3,6,2,51,10,329,15,3,6,329,10,32,17,7070
520,52.497719999999994,13.33394,2.0,persian,228,479,6,9,3,3,6,22,6,239,23,5,6,239,0,26,11,5935
521,52.50286,13.329374,1.0,german,185,420,2,7,6,3,2,15,1,187,23,2,5,187,1,13,2,5953
522,52.43999,13.315899900000002,2.0,pizza,9,20,1,0,0,0,0,1,0,10,1,1,0,10,0,1,1,11350
523,52.4737278537546,13.3382599800825,2.0,pizza,68,148,3,2,0,5,1,6,3,69,0,2,0,69,3,4,1,7437
524,52.496669999999995,13.30541,2.0,german,197,436,5,6,4,7,3,26,2,210,8,2,10,210,0,26,13,7720
525,52.5111,13.2975,1.0,restaurants,159,335,9,1,2,3,5,27,6,166,8,2,2,166,4,11,7,7754
526,52.50112341979649,13.336986147750302,1.0,bagels,205,428,3,4,4,1,5,22,4,213,25,6,7,213,0,26,8,5571
527,52.4437,13.3397,3.0,italian,5,12,0,0,0,1,0,0,0,6,0,1,0,6,0,1,1,10162
528,52.515971949234704,13.3048554137349,2.0,cafes,69,151,2,4,4,0,2,10,4,73,4,0,0,73,2,3,4,7173
529,52.498307,13.335212,2.0,divebars,223,476,5,7,5,1,6,23,6,234,25,4,6,234,0,24,11,5828
530,52.5066,13.3142,2.0,korean,277,589,15,8,1,3,2,43,10,293,14,2,4,293,7,23,16,6774
531,52.50318000000001,13.32973,3.0,icecream,178,360,1,7,6,3,2,15,0,180,20,2,5,180,1,13,2,5916
532,52.506769999999996,13.30831,2.0,vietnamese,343,758,19,7,3,9,2,54,10,360,16,3,8,360,10,36,17,7152
533,52.5003005687436,13.2996690558197,2.0,panasian,233,495,8,5,4,6,0,37,2,245,10,2,9,245,2,29,12,7932
534,52.50812,13.30892,1.0,burgers,287,626,18,3,3,6,2,45,8,304,13,4,6,304,9,31,17,7072
535,52.506781000000004,13.302495,2.0,divebars,273,574,20,5,3,6,4,36,11,285,8,2,2,285,8,22,12,7532
536,52.507740000000005,13.309070000000002,2.0,mediterranean,308,651,19,7,3,6,2,49,10,325,15,3,6,325,10,32,17,7073
537,52.49977,13.30766,1.0,bakeries,268,602,12,10,4,6,3,36,4,290,12,0,14,290,0,36,22,7446
538,52.50558,13.337929999999998,3.0,israeli,145,294,2,2,4,2,5,12,3,147,12,3,6,147,1,17,2,5299
539,52.506240000000005,13.310479999999998,2.0,thai,331,706,17,7,3,9,2,53,10,349,14,3,8,349,9,37,18,7027
540,52.498822,13.314293,2.0,vietnamese,257,564,7,15,6,4,3,34,3,275,19,0,10,275,2,26,18,7071
541,52.44756999999999,13.30524,2.0,turkish,9,22,1,0,0,0,0,0,1,11,1,1,0,11,0,1,2,11110
542,52.52522,13.30468,1.0,delicatessen,30,62,1,0,1,1,1,3,1,31,1,0,1,31,0,2,1,7122
543,52.523619999999994,13.30073,1.0,restaurants,30,61,1,1,1,0,1,2,1,30,3,0,0,30,0,1,0,7390
544,52.492937,13.329328,2.0,indpak,146,314,8,11,2,0,4,16,3,155,13,3,1,155,0,11,9,6480
545,52.50658000000001,13.3039,1.0,cafes,309,681,18,5,3,9,4,45,11,325,11,3,4,325,8,25,16,7446
546,52.5038256475834,13.3138418197632,2.0,italian,340,832,18,10,4,6,0,54,9,362,15,1,6,362,8,32,22,6894
547,52.5079,13.3055,1.0,bakeries,274,587,19,2,3,6,2,41,9,287,9,3,2,287,9,22,13,7303
548,52.4793,13.3209,1.0,fooddeliveryservices,71,152,0,0,0,5,4,10,3,76,6,0,0,76,0,2,5,7843
549,52.5235275,13.301090499999999,1.0,panasian,32,64,1,1,1,1,1,2,1,32,3,0,1,32,0,2,0,7366
550,52.50028516903439,13.315113866447598,3.0,spanish,313,668,14,14,7,6,0,43,3,332,17,0,12,332,3,34,19,6955
551,52.4665777675304,13.325003033065698,2.0,german,91,204,4,6,2,5,1,7,2,101,1,4,1,101,2,8,10,8629
552,52.506206000000006,13.299714000000002,2.0,burgers,256,544,20,3,3,6,4,28,9,266,10,3,2,266,6,23,10,7731
553,52.50423000000001,13.29459,2.0,italian,154,370,8,0,2,5,2,26,3,159,10,2,4,159,2,15,5,8126
554,52.5051032672375,13.3001729153442,3.0,italian,304,716,19,5,2,9,4,39,11,319,10,3,4,319,7,26,15,7734
555,52.5074,13.3257,2.0,italian,148,336,4,6,1,2,0,19,1,149,15,1,6,149,3,20,1,6003
556,52.49769379999999,13.346337,2.0,gaybars,111,249,4,0,2,2,3,16,4,120,10,4,4,120,1,20,9,5226
557,52.505995999999996,13.317107,2.0,seafood,260,542,16,6,2,3,0,39,4,270,19,2,5,270,6,28,10,6606
558,52.511721200000004,13.3121482,2.0,sushi,186,396,9,4,1,3,2,26,5,194,4,2,0,194,7,15,8,6765
559,52.503189899999995,13.317639999999999,2.0,easterngerman,321,676,18,15,4,6,0,50,6,338,21,0,7,338,4,28,17,6676
560,52.5067,13.3305,2.0,museums,118,238,1,5,4,2,0,11,1,119,14,0,4,119,1,9,1,5722
561,52.50156,13.334729999999999,2.0,panasian,217,449,2,6,7,3,5,20,3,224,23,5,7,224,1,27,7,5685
562,52.50125,13.32489,1.0,pizza,246,506,2,16,4,2,0,28,2,251,23,0,9,251,3,26,5,6304
563,52.48131,13.3481,1.0,kebab,21,46,1,0,2,3,0,2,1,23,1,0,0,23,0,1,2,6362
564,52.49621,13.327420000000002,2.0,indpak,183,396,5,11,4,3,4,15,3,195,20,3,1,195,2,14,12,6403
565,52.45528,13.31969,2.0,cafes,57,123,0,6,2,3,1,5,4,61,1,1,1,61,0,6,4,9825
566,52.50435,13.307120000000001,1.0,vietnamese,406,902,21,7,4,9,2,68,10,430,16,3,11,430,8,42,24,7308
567,52.455,13.3275,2.0,pizza,53,116,0,6,1,2,1,3,5,56,0,1,1,56,0,6,3,9529
568,52.49888066070871,13.3453911899658,2.0,indpak,124,266,5,0,2,2,5,17,4,133,11,6,4,133,1,23,9,5205
569,52.5019,13.3413,3.0,seafood,165,344,3,1,4,2,5,17,4,172,16,6,5,172,1,24,7,5272
570,52.497009999999996,13.314029999999999,2.0,greek,239,516,8,10,2,8,5,31,3,256,15,0,10,256,2,27,17,7171
571,52.5019,13.312999999999999,2.0,greek,341,733,18,13,4,5,0,49,6,362,16,1,12,362,8,39,21,7022
572,52.494499600000005,13.323741,1.0,hotdogs,177,375,5,14,4,4,2,16,3,187,11,1,1,187,2,10,10,6715
573,52.4802,13.3276,1.0,greek,69,154,0,0,2,3,0,10,3,75,2,0,0,75,0,2,6,7432
574,52.46140500466821,13.3116512521625,1.0,german,25,54,1,0,2,0,0,6,2,26,1,0,0,26,0,1,1,9667
575,52.480275822325,13.336600575634199,2.0,cafes,45,104,2,0,1,6,0,4,2,49,1,1,0,49,0,2,4,6980
576,52.49245,13.32368,2.0,german,171,378,10,11,2,8,5,15,3,180,9,2,1,180,4,11,9,6834
577,52.457969999999996,13.32925,2.0,irish_pubs,67,148,0,5,0,4,2,2,6,74,0,1,0,74,0,5,7,9192
578,52.49414583129621,13.3312158286572,2.0,sushi,156,350,7,9,2,0,6,18,4,166,13,3,1,166,0,12,10,6300
579,52.4851491,13.323852599999999,1.0,localservices,93,203,5,4,4,5,1,11,1,101,3,5,0,101,2,7,8,7281
580,52.4958568649949,13.3087234725075,2.0,indpak,195,421,6,8,3,10,5,21,2,208,7,2,8,208,2,25,13,7552
581,52.502069999999996,13.329341000000001,2.0,italian,208,448,2,7,6,3,2,14,2,210,24,2,6,210,1,17,2,5991
582,52.5009600112072,13.342559057623598,4.0,steak,157,331,3,1,4,2,5,17,4,164,16,6,4,164,1,23,7,5248
583,52.4785,13.3253,2.0,cafes,59,133,0,0,0,3,0,9,2,63,2,0,0,63,0,2,4,7675
584,52.5099224968864,13.300922848342701,2.0,italian,226,530,15,1,2,6,5,29,10,236,8,3,2,236,8,17,10,7553
585,52.487809999999996,13.32505,1.0,pubs,113,248,5,6,3,5,3,12,1,121,5,5,0,121,2,5,8,7041
586,52.49973000000001,13.3419399,2.0,cocktailbars,159,346,5,1,5,2,5,18,4,170,15,6,3,170,1,24,11,5354
587,52.50812,13.30892,1.0,burgers,287,626,18,3,3,6,2,45,8,304,13,4,6,304,9,31,17,7072
588,52.525119999999994,13.303335,1.0,cafes,32,68,1,1,1,1,1,3,1,33,2,0,1,33,0,2,1,7213
589,52.495675,13.324326999999998,1.0,vietnamese,187,402,4,14,3,3,2,13,3,197,15,1,1,197,2,12,10,6616
590,52.495915000000004,13.340489999999999,2.0,vegetarian,143,310,6,2,1,2,6,16,6,155,10,6,4,155,1,26,12,5665
591,52.48816,13.337829999999999,2.0,greek,100,216,8,5,2,3,4,11,3,106,4,0,0,106,0,3,6,6328
592,52.508107900000006,13.304225500000001,2.0,chinese,263,554,19,2,3,6,4,37,9,273,9,3,2,273,8,22,10,7381
593,52.5176215404684,13.306751441758099,2.0,hotdogs,49,101,1,3,2,0,0,8,1,50,3,0,0,50,1,2,1,7023
594,52.490680000000005,13.33014,3.0,bakeries,143,316,13,12,4,1,4,15,2,153,8,2,1,153,2,9,10,6574
595,52.50413,13.33765,2.0,pubs,170,353,2,2,3,2,5,17,3,174,15,5,7,174,1,24,4,5382
596,52.44034,13.32741,3.0,italian,2,4,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,10897
597,52.497980000000005,13.322320000000001,2.0,german,196,445,4,14,3,3,0,25,1,205,18,0,3,205,2,15,9,6617
598,52.473701500000004,13.328800199999998,3.0,delicatessen,97,209,5,3,0,7,1,13,3,104,1,3,0,104,3,5,7,7873
599,52.47541700000001,13.323904999999998,2.0,bakeries,68,163,1,1,0,3,0,11,2,77,4,2,0,77,0,4,9,7977
600,52.499426,13.325018700000001,2.0,pubs,218,452,4,16,3,3,2,24,2,223,21,2,4,223,2,19,5,6382
601,52.5119,13.294920000000001,2.0,spanish,84,174,8,1,2,0,4,12,2,87,6,0,0,87,4,3,3,7909
602,52.51225205789,13.311957609787,2.0,chinese,174,368,9,3,1,1,2,26,5,181,4,2,0,181,7,13,7,6766
603,52.488317,13.335954999999998,4.0,tobaccoshops,105,229,10,9,4,0,4,10,2,114,4,0,0,114,0,3,9,6416
604,52.4485,13.3064,2.0,icecream,9,22,1,0,0,0,0,0,0,11,1,1,0,11,0,1,2,10980
605,52.471146,13.335551999999998,2.0,italian,83,190,5,4,0,9,1,10,1,85,1,2,0,85,3,5,2,7775
606,52.506564000000004,13.306242000000001,1.0,hotdogs,330,703,23,6,3,9,2,48,10,347,12,3,6,347,9,26,17,7294
607,52.5249448,13.3058086,1.0,hotdogs,30,65,1,1,1,1,1,3,0,32,1,0,1,32,0,2,2,7045
608,52.50450649999999,13.329538099999999,2.0,cafes,162,341,1,7,6,3,2,13,1,163,20,0,4,163,2,10,1,5871
609,52.45132629999999,13.336458300000002,3.0,icecream,12,28,0,0,0,2,1,0,0,14,0,0,1,14,0,2,2,9533
610,52.507566000000004,13.309633999999999,1.0,cafes,311,676,19,7,3,6,2,51,10,327,14,4,6,327,10,33,16,7042
611,52.501000000000005,13.3253,2.0,restaurants,237,487,2,14,4,3,2,26,2,242,23,2,9,242,3,26,5,6290
612,52.507566000000004,13.309633999999999,1.0,cafes,311,676,19,7,3,6,2,51,10,327,14,4,6,327,10,33,16,7042
613,52.4853,13.34535,2.0,cafes,58,131,6,2,2,3,3,4,1,62,3,0,0,62,0,1,4,6165
614,52.4903,13.3148,3.0,currysausage,89,185,6,1,2,8,6,6,1,92,3,5,3,92,2,11,3,7474
615,52.508159899999995,13.333399900000002,1.0,burgers,95,190,1,3,3,0,0,10,1,95,10,0,4,95,0,9,0,5481
616,52.45321,13.3244,4.0,mediterranean,47,98,0,4,1,2,1,4,4,49,1,1,1,49,0,6,2,9814
617,52.49703220000001,13.323561800000002,2.0,wine_bars,196,408,6,14,3,3,2,18,3,203,18,1,1,203,2,12,7,6590
618,52.500609999999995,13.34115,1.0,cafes,169,369,3,1,4,2,5,19,4,178,16,6,4,178,1,24,9,5351
619,52.5066300998691,13.304108083248101,1.0,thai,311,659,18,5,4,9,4,45,11,327,11,3,4,327,8,25,16,7431
620,52.473272744384005,13.317060456336,1.0,cafes,41,104,0,1,0,1,0,11,0,48,3,3,0,48,0,3,7,8480
621,52.498369999999994,13.29693,2.0,cocktailbars,132,290,1,3,4,3,0,20,0,141,9,2,4,141,0,16,9,8181
622,52.498959899999996,13.316729999999998,3.0,sushi,258,580,5,13,5,6,3,38,3,277,20,0,13,277,2,26,19,6914
623,52.47276848565699,13.337222677654,2.0,sushi,71,144,5,1,0,8,1,8,3,71,0,2,0,71,3,4,0,7564
624,52.457052412452704,13.322023885262102,2.0,tradamerican,68,148,0,6,2,3,1,6,5,74,1,1,1,74,0,6,6,9571
625,52.44286999999999,13.333089999999999,2.0,turkish,5,10,0,0,0,1,0,2,0,5,0,1,0,5,0,1,0,10459
626,52.476943999999996,13.32056,2.0,italian,77,200,0,1,0,5,4,12,2,88,6,2,0,88,0,4,11,8031
627,52.5093,13.3047,2.0,burgers,254,544,19,2,1,6,5,35,9,265,9,3,2,265,7,18,11,7318
628,52.4659002,13.3299,2.0,chinese,93,202,5,4,1,9,1,9,2,100,3,2,1,100,3,7,7,8469
629,52.500282786134605,13.335553295910401,1.0,dimsum,234,491,4,6,6,3,5,23,4,245,28,5,7,245,0,28,11,5701
630,52.5012,13.3181,3.0,desserts,295,630,11,17,5,6,0,45,3,314,26,0,7,314,4,24,19,6729
631,52.49885,13.29946,2.0,italian,185,444,3,5,4,6,0,26,2,196,9,2,11,196,0,29,11,8002
632,52.50335,13.3055299,2.0,georgian,379,805,18,5,4,9,1,59,10,402,15,3,9,402,7,37,23,7445
633,52.50903,13.30765,2.0,cafes,264,572,20,2,1,6,2,44,9,275,9,3,2,275,9,21,11,7131
634,52.5078251002748,13.3117900230793,3.0,italian,267,644,17,5,1,4,2,39,8,283,12,4,5,283,8,27,16,6893
635,52.511140000000005,13.30365,1.0,wine_bars,218,461,13,3,2,4,3,29,9,228,6,3,2,228,8,17,10,7343
636,52.5133,13.3187,2.0,restaurants,35,71,0,1,0,0,0,4,0,35,3,1,0,35,1,4,0,6294
637,52.49576,13.308710000000001,3.0,cocktailbars,194,428,6,8,3,10,5,21,2,207,7,2,7,207,2,24,13,7557
638,52.4962,13.29752,2.0,cafes,110,242,1,3,1,4,0,14,0,117,9,2,5,117,0,13,7,8233
639,52.502930000000006,13.33724,2.0,german,181,400,3,2,4,2,5,17,3,185,15,5,7,185,1,25,4,5465
640,52.4892,13.3199,2.0,french,106,227,8,4,4,8,3,11,1,113,3,5,0,113,2,8,7,7244
641,52.471453000000004,13.3203008,3.0,bakeries,48,120,0,1,0,0,0,10,0,56,4,3,0,56,0,4,8,8458
642,52.472584999999995,13.314667000000002,1.0,italian,38,108,0,1,0,0,0,9,0,45,5,3,0,45,0,3,7,8652
643,52.486090000000004,13.32916,3.0,italian,99,232,7,8,4,5,3,9,1,107,5,2,0,107,2,3,8,6932
644,52.498960600000004,13.3109223,3.0,italian,246,608,10,11,4,4,3,38,2,266,13,0,10,266,2,30,20,7275
645,52.4724,13.3364,2.0,cafes,74,158,5,2,0,9,1,8,3,76,0,2,0,76,3,4,2,7632
646,52.460407312792796,13.323221510205,1.0,turkish,90,194,0,6,4,4,2,5,6,97,1,2,1,97,0,8,7,9230
647,52.486913,13.327962,2.0,italian,117,268,8,8,4,5,3,9,1,125,6,5,0,125,2,6,8,6940
648,52.50516,13.30737,1.0,panasian,390,827,22,9,4,9,2,59,10,411,16,3,8,411,8,40,21,7265
649,52.486999999999995,13.3417,2.0,bakeries,58,122,6,4,1,3,2,3,1,60,4,0,0,60,0,1,2,6214
650,52.4871,13.3305,3.0,steak,113,243,10,8,4,2,5,11,3,121,4,2,0,121,2,5,8,6791
651,52.4732192,13.313119400000001,2.0,italian,34,96,0,1,0,0,0,8,0,40,5,3,0,40,0,3,6,8684
652,52.50904,13.306970000000002,2.0,italian,266,642,22,2,1,6,2,44,9,277,9,3,2,277,9,20,11,7175
653,52.5119227556077,13.2939706726722,2.0,bars,75,156,7,0,2,0,3,10,2,77,6,0,0,77,2,2,2,7972
654,52.439060063911896,13.3007526397705,2.0,german,2,4,0,0,0,0,0,1,0,2,0,1,0,2,0,1,0,12039
655,52.5069,13.3026,1.0,vietnamese,270,600,18,5,3,6,4,36,11,282,8,3,2,282,8,23,12,7522
656,52.49892,13.32494,2.0,german,216,487,4,16,4,3,2,21,2,223,21,2,4,223,2,19,7,6411
657,52.498960600000004,13.3109223,3.0,italian,246,608,10,11,4,4,3,38,2,266,13,0,10,266,2,30,20,7275
658,52.4928,13.3305,2.0,korean,150,319,8,13,2,0,4,15,4,159,12,3,1,159,0,11,9,6422
659,52.5157244613397,13.29599943012,2.0,cafes,55,122,2,3,4,0,1,7,3,58,6,0,0,58,1,4,3,7772
660,52.464239899999995,13.32815,2.0,cafes,93,212,4,7,2,6,1,8,2,102,2,2,1,102,2,7,9,8688
661,52.4915,13.3271,2.0,sushi,148,332,7,9,4,2,5,15,3,157,9,2,1,157,2,10,9,6694
662,52.45565,13.31727,2.0,mexican,56,116,1,6,1,3,1,4,4,58,2,0,1,58,0,5,2,9896
663,52.480275822325,13.336600575634199,2.0,cafes,45,104,2,0,1,6,0,4,2,49,1,1,0,49,0,2,4,6980
664,52.4863799,13.31901,1.0,pizza,102,238,8,2,4,9,3,11,1,110,3,5,0,110,2,9,8,7468
665,52.5044182532228,13.330489733357698,2.0,sushi,161,332,1,4,6,3,2,13,1,162,20,0,5,162,1,11,1,5815
666,52.50899999999999,13.3057,2.0,kebab,258,540,19,2,1,6,1,39,9,269,9,3,2,269,9,18,11,7260
667,52.4866,13.3176,1.0,divebars,93,208,8,2,4,10,3,7,1,100,2,4,0,100,2,8,7,7534
668,52.4587,13.3026,1.0,italian,5,12,1,0,0,0,0,1,0,5,1,0,0,5,0,0,0,10312
669,52.49821,13.2955,2.0,cafes,107,236,1,3,1,3,0,16,0,114,9,2,2,114,0,12,7,8279
670,52.458,13.3246,1.0,panasian,72,162,0,6,3,3,1,6,5,79,0,1,1,79,0,5,7,9380
671,52.5125958646105,13.3051111348263,1.0,cafes,158,349,8,3,2,4,3,21,9,168,7,3,0,168,6,9,10,7215
672,52.50658000000001,13.3039,1.0,cafes,309,681,18,5,3,9,4,45,11,325,11,3,4,325,8,25,16,7446
673,52.502134999999996,13.326791,2.0,cafes,238,511,3,13,4,3,2,24,2,243,27,2,7,243,3,21,5,6146
674,52.500889,13.321431,3.0,arabian,284,598,9,16,4,3,0,40,2,298,24,0,8,298,3,25,14,6535
675,52.501290000000004,13.328320000000001,3.0,german,220,486,3,10,6,3,2,16,2,222,21,2,5,222,2,15,2,6090
