,score,predictedscore,dif
275,7.0,6.15,0.8499999999999996
276,5.0,5.88,0.8799999999999999
277,7.0,6.57,0.4299999999999997
278,5.25,6.29,1.04
279,7.0,6.47,0.5300000000000002
280,6.125,6.03,0.09499999999999975
281,7.875,6.38,1.495
282,7.875,6.49,1.3849999999999998
283,5.25,6.72,1.4699999999999998
284,5.625,6.74,1.1150000000000002
285,1.0,6.78,5.78
286,7.0,6.3,0.7000000000000002
287,6.125,5.78,0.34499999999999975
288,4.5,5.43,0.9299999999999997
289,5.0,4.96,0.040000000000000036
290,8.0,5.97,2.0300000000000002
291,7.875,5.74,2.135
292,7.0,5.89,1.1100000000000003
293,4.0,6.96,2.96
294,6.0,6.19,0.1900000000000004
295,5.25,5.54,0.29000000000000004
296,7.875,5.93,1.9450000000000003
297,5.0,5.92,0.9199999999999999
298,5.25,5.89,0.6399999999999997
299,6.0,6.45,0.4500000000000002
300,6.75,6.81,0.05999999999999961
301,7.875,6.29,1.585
302,5.0,5.97,0.9699999999999998
303,6.0,5.87,0.1299999999999999
304,8.0,5.52,2.4800000000000004
305,6.0,5.01,0.9900000000000002
306,7.875,6.22,1.6550000000000002
307,7.875,6.66,1.2149999999999999
308,6.125,6.14,0.01499999999999968
309,5.0,6.75,1.75
310,3.75,5.5,1.75
311,7.0,5.6,1.4000000000000004
312,4.5,6.64,2.1399999999999997
313,6.125,5.79,0.33499999999999996
314,4.5,6.79,2.29
315,7.0,5.45,1.5499999999999998
316,6.125,5.47,0.6550000000000002
317,5.0,6.7,1.7000000000000002
318,5.25,6.14,0.8899999999999997
319,3.0,6.43,3.4299999999999997
320,6.125,5.76,0.3650000000000002
321,8.75,6.73,2.0199999999999996
322,5.0,7.05,2.05
323,6.125,6.83,0.7050000000000001
324,2.0,5.67,3.67
325,6.125,5.95,0.17499999999999982
326,8.75,6.73,2.0199999999999996
327,7.875,5.64,2.2350000000000003
328,6.75,5.59,1.1600000000000001
329,5.25,5.86,0.6100000000000003
330,7.875,6.22,1.6550000000000002
331,7.5,6.34,1.1600000000000001
332,7.5,6.47,1.0300000000000002
333,6.125,5.89,0.23500000000000032
334,6.75,6.79,0.040000000000000036
335,6.125,5.94,0.1849999999999996
336,6.125,6.16,0.03500000000000014
337,1.0,5.12,4.12
338,8.75,6.66,2.09
339,6.0,5.79,0.20999999999999996
340,6.75,5.51,1.2400000000000002
341,7.0,6.61,0.3899999999999997
342,5.25,6.84,1.5899999999999999
343,4.0,5.76,1.7599999999999998
344,6.75,6.77,0.019999999999999574
345,7.875,6.39,1.4850000000000003
346,6.75,6.62,0.1299999999999999
347,6.125,5.47,0.6550000000000002
348,6.125,5.94,0.1849999999999996
349,8.0,6.49,1.5099999999999998
350,7.875,5.7,2.175
351,6.75,6.26,0.4900000000000002
352,7.0,6.81,0.1900000000000004
353,7.875,6.84,1.0350000000000001
354,5.25,6.33,1.08
355,6.0,5.87,0.1299999999999999
356,6.125,5.87,0.2549999999999999
357,9.0,6.59,2.41
358,7.0,6.88,0.1200000000000001
359,6.0,6.3,0.2999999999999998
360,6.75,5.59,1.1600000000000001
361,5.0,6.4,1.4000000000000004
362,5.25,6.68,1.4299999999999997
363,5.0,6.48,1.4800000000000004
364,7.0,6.26,0.7400000000000002
365,5.25,6.44,1.1900000000000004
366,7.875,6.91,0.9649999999999999
367,3.75,6.0,2.25
368,4.0,6.4,2.4000000000000004
369,7.875,6.53,1.3449999999999998
370,7.875,6.07,1.8049999999999997
371,7.0,5.92,1.08
372,9.0,5.06,3.9400000000000004
373,7.0,5.67,1.33
374,6.125,6.2,0.07500000000000018
375,5.25,5.43,0.17999999999999972
376,7.0,6.58,0.41999999999999993
377,6.75,6.77,0.019999999999999574
378,7.0,5.89,1.1100000000000003
379,6.0,6.68,0.6799999999999997
380,8.75,6.63,2.12
381,3.75,5.5,1.75
382,4.5,6.66,2.16
383,7.0,5.02,1.9800000000000004
384,3.75,6.71,2.96
385,7.875,6.18,1.6950000000000003
386,7.0,6.08,0.9199999999999999
387,5.0,5.6,0.5999999999999996
388,7.0,6.08,0.9199999999999999
389,7.0,6.67,0.33000000000000007
390,5.0,6.87,1.87
391,6.75,6.28,0.46999999999999975
392,7.0,5.7,1.2999999999999998
393,7.0,5.32,1.6799999999999997
394,5.0,5.48,0.4800000000000004
395,7.5,6.55,0.9500000000000002
396,6.75,6.32,0.4299999999999997
397,5.625,6.93,1.3049999999999997
398,9.0,6.18,2.8200000000000003
399,5.0,6.87,1.87
