,score,predictedscore,dif
342,5.25,6.07,0.8200000000000003
343,4.0,5.09,1.0899999999999999
344,6.75,6.06,0.6900000000000004
345,7.875,5.84,2.035
346,6.75,5.84,0.9100000000000001
347,6.125,4.77,1.3550000000000004
348,6.125,5.36,0.7649999999999997
349,8.0,5.65,2.3499999999999996
350,7.875,5.07,2.8049999999999997
351,6.75,5.53,1.2199999999999998
352,7.0,6.2,0.7999999999999998
353,7.875,6.01,1.8650000000000002
354,5.25,5.73,0.4800000000000004
355,6.0,5.09,0.9100000000000001
356,6.125,5.22,0.9050000000000002
357,9.0,5.68,3.3200000000000003
358,7.0,6.14,0.8600000000000003
359,6.0,5.68,0.3200000000000003
360,6.75,4.85,1.9000000000000004
361,5.0,5.57,0.5700000000000003
362,5.25,5.76,0.5099999999999998
363,5.0,5.75,0.75
364,7.0,5.66,1.3399999999999999
365,5.25,5.69,0.4400000000000004
366,7.875,6.22,1.6550000000000002
367,3.75,5.27,1.5199999999999996
368,4.0,5.71,1.71
369,7.875,5.72,2.1550000000000002
370,7.875,5.41,2.465
371,7.0,5.36,1.6399999999999997
372,9.0,4.35,4.65
373,7.0,5.13,1.87
374,6.125,5.43,0.6950000000000003
375,5.25,4.71,0.54
376,7.0,5.81,1.1900000000000004
377,6.75,6.06,0.6900000000000004
378,7.0,5.4,1.5999999999999996
379,6.0,5.82,0.17999999999999972
380,8.75,5.71,3.04
381,3.75,4.76,1.0099999999999998
382,4.5,5.91,1.4100000000000001
383,7.0,4.34,2.66
384,3.75,6.21,2.46
385,7.875,5.56,2.3150000000000004
386,7.0,5.43,1.5700000000000003
387,5.0,4.93,0.07000000000000028
388,7.0,5.44,1.5599999999999996
389,7.0,5.69,1.3099999999999996
390,5.0,6.11,1.1100000000000003
391,6.75,5.58,1.17
392,7.0,4.93,2.0700000000000003
393,7.0,4.61,2.3899999999999997
394,5.0,4.71,0.29000000000000004
395,7.5,5.85,1.6500000000000004
396,6.75,5.77,0.9800000000000004
397,5.625,6.12,0.4950000000000001
398,9.0,5.6,3.4000000000000004
399,5.0,6.11,1.1100000000000003
