,latitude,longitude,price,categories,otherneigbours,own_category,vietnameseneigbours,sushineigbours,pubsneigbours,pizzaneigbours,kebabneigbours,italianneigbours,icecreamneigbours,hotdogsneigbours,germanneigbours,divebarsneigbours,cocktailbarsneigbours,cafesneigbours,burgersneigbours,barsneigbours,bakeriesneigbours,distanceToMitte
1042,52.506839899999996,13.307089999999999,2.0,kebab,445,5,27,9,4,15,5,51,10,450,16,3,10,450,9,35,22,7230
1043,52.498999999999995,13.3134,3.0,italian,320,39,14,18,8,9,1,39,3,359,15,2,9,359,3,39,20,7119
1044,52.50079,13.328660000000001,2.0,italian,106,11,2,5,1,5,1,11,1,117,9,1,0,117,3,9,4,6093
1045,52.49456,13.323520000000002,1.0,japanese,167,0,4,11,1,3,1,17,2,167,6,1,1,167,3,12,11,6724
1046,52.489366000000004,13.319908999999999,2.0,french,105,1,4,2,2,4,4,8,0,106,3,3,1,106,2,6,10,7233
1047,52.508,13.3091,1.0,burgers,383,9,23,8,5,9,6,47,8,392,16,4,8,392,9,35,18,7064
1048,52.500415000000004,13.338525099999998,2.0,cafes,73,4,1,0,0,3,2,7,2,77,8,3,2,77,1,11,5,5517
1049,52.479009999999995,13.327689999999999,3.0,mexican,45,1,1,0,1,2,1,5,1,46,1,1,0,46,0,3,2,7516
1050,52.471793000000005,13.320414000000001,1.0,pizza,67,0,1,2,0,0,1,11,0,67,4,5,0,67,0,8,6,8427
1051,52.49995429999999,13.303756900000002,2.0,cafes,350,37,13,9,7,9,0,48,3,387,17,5,14,387,2,45,21,7685
1052,52.474498700000005,13.294050199999997,1.0,pizza,6,0,0,0,0,0,0,0,0,6,1,0,0,6,0,0,2,9616
1053,52.472531999999994,13.314698000000002,3.0,french,52,1,0,1,0,1,0,12,0,53,2,4,0,53,0,5,7,8655
1054,52.50028516903439,13.315113866447598,3.0,spanish,406,5,22,20,8,10,1,48,3,411,13,2,11,411,4,43,21,6955
1055,52.496049899999996,13.33769,2.0,indpak,99,3,3,1,0,4,3,8,3,102,8,3,2,102,1,12,5,5815
1056,52.475434354777,13.339735141679,2.0,italian,39,4,2,0,1,1,1,4,1,43,2,1,0,43,1,4,2,7228
1057,52.506401000000004,13.317054999999998,2.0,italian,264,31,18,7,2,5,4,31,2,295,15,3,4,295,6,25,11,6596
1058,52.51133000000001,13.29895,2.0,turkish,231,1,14,2,5,5,6,30,10,232,11,1,4,232,4,15,7,7652
1059,52.51209420000001,13.310712200000001,3.0,italian,212,24,8,3,2,5,6,24,8,236,9,3,0,236,7,14,9,6852
1060,52.44746729999999,13.332274300000002,2.0,parks,21,0,0,0,0,2,1,2,1,21,0,0,1,21,0,1,3,10047
1061,52.5031,13.3173,1.0,beer_and_wine,385,1,22,20,4,10,1,51,4,386,14,0,6,386,6,32,14,6701
1062,52.4975601,13.295207300000001,2.0,japanese,133,1,1,3,1,2,0,15,1,134,10,5,3,134,0,18,3,8323
1063,52.49936999999999,13.30517,3.0,bars,331,40,13,12,7,9,1,43,3,371,17,4,14,371,0,40,19,7619
1064,52.5068,13.307910000000001,2.0,pizza,457,14,25,13,4,14,6,53,10,471,21,3,10,471,9,39,22,7177
1065,52.5086862799634,13.313890646032698,2.0,panasian,301,7,16,7,2,6,6,34,8,308,13,3,4,308,8,25,15,6730
1066,52.500780000000006,13.3077,1.0,pizza,460,12,16,16,7,12,3,53,8,472,18,3,14,472,1,49,24,7402
1067,52.5077910359996,13.318257492223802,2.0,vegan,230,1,11,6,2,4,3,27,2,231,12,3,4,231,6,21,8,6472
1068,52.457969999999996,13.32925,2.0,irish_pubs,97,0,0,4,1,3,4,6,9,97,0,2,0,97,1,7,10,9192
1069,52.4654799,13.327681400000001,2.0,bakeries,105,10,2,8,1,5,1,10,4,115,3,3,1,115,2,13,10,8602
1070,52.50169,13.30799,2.0,bakeries,520,22,17,17,7,14,4,64,9,542,25,6,14,542,4,52,22,7349
1071,52.5018,13.2961,2.0,landmarks,244,6,13,3,5,4,2,32,0,250,10,4,7,250,2,27,7,8107
1072,52.503919999999994,13.3071,2.0,korean,573,3,26,13,6,15,5,71,10,576,23,6,13,576,8,55,25,7324
1073,52.50492489999999,13.299574800000002,2.0,cafes,364,38,20,10,5,13,6,41,10,402,18,4,5,402,7,32,17,7779
1074,52.434096,13.341845000000001,3.0,serbocroatian,8,0,0,0,0,2,1,1,0,8,0,1,0,8,0,1,1,11057
1075,52.51426899999999,13.314704,2.0,coffee,68,6,2,2,2,1,1,10,0,74,1,1,0,74,1,6,1,6541
1076,52.472467358264396,13.311150893569,2.0,parks,50,3,0,1,0,1,0,9,0,53,5,3,0,53,0,4,6,8840
1077,52.498960600000004,13.3109223,3.0,italian,324,46,13,18,8,8,1,46,2,370,15,2,9,370,3,43,20,7275
1078,52.4668,13.3076,2.0,cafes,17,3,0,0,1,0,0,3,0,20,1,1,0,20,0,1,2,9441
1079,52.508107900000006,13.304225500000001,2.0,chinese,345,9,22,4,7,9,8,43,9,354,14,3,4,354,8,26,12,7381
1080,52.500398,13.299389000000001,2.0,bbq,334,1,12,9,6,10,0,42,3,335,14,6,11,335,2,39,12,7947
1081,52.46929,13.33331,2.0,divebars,114,1,5,3,1,7,3,10,4,115,6,1,1,115,2,10,8,8031
1082,52.5049,13.2997,3.0,italian,368,40,23,10,5,13,6,40,10,408,18,4,5,408,7,32,17,7772
1083,52.501180299999994,13.338077800000002,3.0,modern_european,73,0,0,0,0,2,2,8,2,73,8,3,2,73,1,11,5,5503
1084,52.5004,13.3014,2.0,wine_bars,368,5,10,9,6,10,0,45,6,373,18,6,14,373,2,41,14,7818
1085,52.519124,13.2954986,2.0,museums,33,6,1,1,2,0,1,3,3,39,4,0,0,39,0,0,0,7768
1086,52.48555,13.3278,1.0,pubs,93,1,4,4,1,4,2,8,0,94,2,3,0,94,2,6,11,7041
1087,52.4471397,13.3416204,1.0,halal,17,0,0,0,0,1,1,2,1,17,0,0,1,17,0,1,2,9763
1088,52.507819999999995,13.318129999999998,2.0,italian,203,26,11,6,2,4,3,26,2,229,12,3,4,229,6,21,8,6479
1089,52.471649899999996,13.33719,2.0,bars,66,7,5,2,1,5,2,8,1,73,4,2,0,73,2,7,4,7661
1090,52.49278,13.32952,2.0,italian,99,12,4,5,1,2,2,12,2,111,7,2,1,111,0,8,8,6479
1091,52.5033699,13.317449900000002,3.0,italian,333,50,22,20,4,10,1,50,4,383,14,0,6,383,6,31,14,6681
1092,52.508,13.3091,1.0,burgers,383,9,23,8,5,9,6,47,8,392,16,4,8,392,9,35,18,7064
1093,52.504681000000005,13.306989999999999,2.0,coffee,552,12,26,13,6,15,5,68,10,564,23,5,13,564,8,55,25,7305
1094,52.50812,13.317570000000002,2.0,bars,209,20,11,7,2,4,4,29,2,229,12,3,4,229,6,20,9,6506
1095,52.476943999999996,13.32056,2.0,italian,69,13,1,1,0,5,4,13,1,82,6,3,0,82,0,4,8,8031
1096,52.4647098635289,13.3266513900054,2.0,sushi,107,7,2,7,2,3,2,10,4,114,3,3,1,114,1,12,12,8713
1097,52.4891639520428,13.339770399034,2.0,parks,57,2,5,2,0,1,2,6,2,59,4,0,0,59,0,2,3,6156
1098,52.49853100000001,13.317909,2.0,bakeries,296,16,6,15,6,10,1,40,3,312,14,2,9,312,3,32,16,6861
1099,52.50538,13.317789999999999,2.0,cocktailbars,315,3,18,8,3,7,4,39,2,318,15,3,3,318,6,23,10,6584
1100,52.460277000000005,13.324592,2.0,mideastern,127,0,0,6,4,3,4,12,9,127,2,3,1,127,1,11,11,9182
1101,52.4999674476258,13.3019113540649,2.0,bars,313,40,9,9,7,9,0,46,3,353,16,5,14,353,2,40,13,7802
1102,52.4970464,13.3204098,3.0,austrian,223,4,6,12,2,4,0,33,1,227,9,1,1,227,3,15,13,6780
1103,52.50336899999999,13.315782,4.0,steak,440,1,22,19,6,12,4,54,4,441,17,2,6,441,9,36,22,6787
1104,52.45132629999999,13.336458300000002,3.0,icecream,22,0,0,0,1,2,1,1,0,22,0,0,1,22,0,2,2,9533
1105,52.45612,13.30062,2.0,cafes,5,0,1,0,0,0,0,2,0,5,1,0,0,5,0,0,0,10611
1106,52.49961089999999,13.303529699999999,1.0,falafel,365,4,13,9,7,9,0,46,3,369,16,7,14,369,0,45,17,7713
1107,52.498374,13.306897,2.0,divebars,329,3,13,14,7,7,1,34,3,332,15,3,10,332,0,38,21,7552
1108,52.5057,13.3059,1.0,falafel,494,5,30,11,7,13,6,49,10,499,21,3,9,499,8,43,23,7343
1109,52.510769999999994,13.313870000000001,2.0,african,246,0,14,5,1,5,6,25,3,246,10,3,2,246,8,19,8,6675
1110,52.50696,13.300970000000001,2.0,indpak,344,4,22,2,6,8,8,38,10,348,13,3,5,348,8,30,12,7627
1111,52.4863411,13.3242357,2.0,serbocroatian,99,1,3,3,2,4,1,10,0,100,4,3,1,100,2,7,11,7181
1112,52.50871239999999,13.313761900000001,2.0,italian,276,32,16,7,2,6,6,32,8,308,13,3,4,308,8,25,15,6738
1113,52.50336,13.31685,3.0,italian,358,50,22,19,4,12,3,50,4,408,18,2,6,408,8,34,18,6720
1114,52.4986,13.3169899999999,1.0,portuguese,324,1,9,17,6,10,1,45,3,325,14,2,9,325,3,32,21,6914
1115,52.5111885,13.305549599999999,2.0,turkish,268,6,12,3,5,7,6,29,10,274,12,3,4,274,8,18,9,7216
1116,52.463501113946506,13.3320734649897,1.0,pizza,102,5,2,6,2,5,2,7,4,107,4,2,1,107,2,10,13,8585
1117,52.50732579999999,13.3065051,2.0,panasian,409,7,26,9,8,13,6,51,11,416,17,3,4,416,9,26,18,7254
1118,52.4325,13.3003,2.0,italian,2,0,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,12642
1119,52.5004,13.3014,2.0,wine_bars,368,5,10,9,6,10,0,45,6,373,18,6,14,373,2,41,14,7818
1120,52.462990000000005,13.319170000000002,2.0,italian,92,6,1,6,3,0,1,6,6,98,1,3,1,98,1,8,9,9191
1121,52.46337,13.338729999999998,2.0,burgers,56,0,1,1,0,6,2,7,2,56,4,0,0,56,0,4,3,8327
1122,52.494609999999994,13.304470000000002,2.0,pizza,203,9,4,3,4,9,6,19,1,212,10,7,9,212,0,30,9,7872
1123,52.486999999999995,13.3417,2.0,bakeries,26,1,2,2,0,1,1,3,0,27,3,0,0,27,0,1,1,6214
1124,52.4584,13.3023,2.0,italian,5,1,1,0,0,0,0,1,0,6,1,0,0,6,0,0,0,10350
1125,52.4989299463385,13.3343999177002,2.0,bars,113,11,3,3,0,5,3,14,3,124,10,3,2,124,1,11,6,5842
1126,52.499069999999996,13.3005,2.0,chinese,302,6,7,9,5,9,0,38,3,308,14,7,14,308,0,43,12,7927
1127,52.4958568649949,13.3087234725075,2.0,indpak,292,4,9,14,5,10,4,28,3,296,10,5,7,296,2,34,13,7552
1128,52.50302961113461,13.3006682005242,2.0,eltern_cafes,426,0,21,9,7,13,6,45,8,426,17,4,11,426,4,42,17,7770
1129,52.5031815,13.2999802,2.0,german,398,16,21,9,7,13,5,45,8,414,16,4,11,414,2,42,17,7809
1130,52.5039299,13.316939999999999,2.0,italian,348,49,22,18,3,12,4,49,4,397,15,2,6,397,9,31,18,6692
1131,52.499577,13.305757,3.0,steak,363,8,13,14,7,9,1,42,3,371,17,4,14,371,0,43,21,7574
1132,52.499116972756006,13.3013873574382,2.0,asianfusion,321,3,9,9,6,9,0,38,3,324,16,7,14,324,0,43,14,7869
1133,52.4669,13.3086,2.0,currysausage,19,1,0,0,1,0,0,3,0,20,1,1,0,20,0,1,2,9384
1134,52.49995429999999,13.303756900000002,2.0,cafes,350,37,13,9,7,9,0,48,3,387,17,5,14,387,2,45,21,7685
1135,52.5119,13.294920000000001,2.0,spanish,105,0,13,1,5,1,3,12,3,105,7,0,0,105,4,5,2,7909
1136,52.453942740289094,13.316589565634501,2.0,indpak,54,2,0,1,1,1,3,7,6,56,3,1,1,56,1,4,1,10072
1137,52.501130249181,13.3251088453465,2.0,italian,169,21,4,14,1,7,1,21,1,190,12,0,4,190,4,21,5,6296
1138,52.512530000000005,13.294437400000001,2.0,indpak,87,1,12,1,5,1,3,10,3,88,7,0,0,88,1,5,2,7929
1139,52.4945,13.2962,1.0,pubs,113,0,1,0,0,5,2,13,1,113,9,5,2,113,0,12,3,8390
1140,52.4622,13.33888,2.0,german,36,1,0,0,1,4,2,5,2,37,1,0,0,37,1,3,2,8428
1141,52.46369,13.332170999999999,2.0,greek,106,0,2,6,2,6,2,7,4,106,4,2,1,106,2,10,12,8565
1142,52.461085,13.321044,3.0,italian,105,11,0,6,4,1,3,11,6,116,1,4,1,116,1,11,10,9267
1143,52.5072,13.2977,1.0,vietnamese,238,14,14,1,4,8,7,27,8,252,9,1,5,252,3,19,10,7835
1144,52.50603,13.315129999999998,2.0,thai,366,9,18,13,2,9,5,42,6,375,17,3,4,375,6,26,16,6733
1145,52.5014455389236,13.335428880527001,2.0,breakfast_brunch,77,0,0,1,0,3,2,9,1,77,7,3,2,77,1,11,5,5649
1146,52.5056,13.2999,2.0,cafes,345,38,20,10,6,10,6,40,11,383,16,4,5,383,7,30,15,7737
1147,52.5016479492188,13.3377590179443,2.0,tapas,67,0,0,0,0,2,2,7,2,67,6,3,2,67,1,11,5,5498
1148,52.50101899999999,13.307770999999999,2.0,pizza,470,13,17,16,7,13,3,53,8,483,18,4,14,483,1,50,24,7389
1149,52.49553,13.34307,2.0,german,68,4,2,0,0,3,2,7,2,72,4,3,2,72,1,10,5,5546
1150,52.50647270000001,13.316826800000001,2.0,vietnamese,280,17,17,7,2,4,4,33,2,297,17,3,4,297,6,23,12,6608
1151,52.49827,13.31751,2.0,bars,283,31,6,17,6,8,1,43,3,314,14,2,9,314,3,31,17,6897
1152,52.514222,13.318686999999999,2.0,international,40,0,0,1,0,0,0,5,0,40,2,1,0,40,0,3,0,6276
1153,52.505279099999996,13.3014103,2.0,cocktailbars,436,6,23,10,5,13,6,47,11,442,20,4,6,442,7,39,19,7648
1154,52.465526399999995,13.317056,1.0,panasian,67,1,0,4,3,1,0,9,2,68,2,5,1,68,0,8,6,9082
1155,52.5067,13.2963,1.0,cafes,199,24,12,0,4,6,5,28,8,223,9,1,5,223,3,17,7,7941
1156,52.505003,13.294981,2.0,pubs,190,4,11,0,4,6,2,27,6,194,9,2,7,194,2,23,2,8077
1157,52.500019084649495,13.313504726926201,2.0,lounges,398,5,18,19,8,9,2,47,3,403,15,2,11,403,4,42,20,7068
1158,52.5099224968864,13.300922848342701,2.0,italian,270,33,18,2,6,9,8,33,11,303,12,3,4,303,8,20,11,7553
1159,52.460409999999996,13.31734,3.0,modern_european,83,0,1,6,3,0,3,7,5,83,0,1,0,83,1,4,7,9489
1160,52.507566000000004,13.309633999999999,1.0,cafes,391,26,23,13,4,11,6,50,10,417,17,4,8,417,10,36,17,7042
1161,52.502340000000004,13.309070000000002,2.0,organic_stores,566,4,24,17,7,14,4,62,9,570,26,6,16,570,5,58,25,7255
1162,52.486000000000004,13.3297,2.0,latin,81,0,4,4,2,4,2,7,0,81,3,2,0,81,2,4,10,6909
1163,52.4646,13.3274,2.0,bakeries,105,11,2,8,3,4,2,11,4,116,3,3,1,116,1,11,11,8689
1164,52.49961089999999,13.303529699999999,1.0,falafel,365,4,13,9,7,9,0,46,3,369,16,7,14,369,0,45,17,7713
1165,52.4996,13.3274,2.0,italian,129,15,2,8,1,5,1,15,1,144,10,1,0,144,3,12,6,6228
1166,52.50011,13.31216,1.0,hotdogs,409,5,14,19,8,8,2,47,3,414,17,2,11,414,3,49,19,7148
1167,52.50773,13.309820000000002,2.0,wine_bars,399,6,21,13,4,7,6,49,10,405,17,4,8,405,10,35,17,7025
1168,52.50183620000001,13.302669199999999,3.0,wine_bars,450,5,21,9,7,13,3,52,8,455,20,4,11,455,3,38,24,7683
1169,52.4965398068809,13.3401492610574,2.0,localflavor,81,2,2,1,0,3,3,7,3,83,6,3,2,83,1,11,5,5646
1170,52.509009999999996,13.315320000000002,1.0,coffee,259,6,14,7,0,4,6,27,3,265,12,3,4,265,7,22,11,6627
1171,52.50062,13.310529999999998,3.0,lounges,451,5,17,18,8,10,4,49,3,456,19,2,11,456,4,47,24,7230
1172,52.4706,13.3295,1.0,fooddeliveryservices,121,0,5,4,1,5,2,13,4,121,5,6,1,121,2,17,9,8092
1173,52.4962239,13.3428881,2.0,italian,64,6,1,0,0,3,2,6,2,70,5,3,2,70,1,10,5,5511
1174,52.49414583129621,13.3312158286572,2.0,sushi,116,3,3,3,0,2,3,12,3,119,8,2,1,119,0,9,8,6300
1175,52.498886,13.342039000000002,2.0,beer_and_wine,71,0,1,0,0,3,2,6,2,71,6,3,2,71,1,10,5,5397
1176,52.4644397364299,13.323324099183099,2.0,italian,107,8,1,8,3,3,2,8,8,115,2,3,1,115,0,11,11,8883
1177,52.48433000000001,13.319939999999999,1.0,panasian,78,1,2,2,2,8,4,6,0,79,2,3,0,79,2,5,8,7549
1178,52.50335,13.3055299,2.0,georgian,539,1,21,10,7,13,5,65,10,540,22,6,11,540,7,49,25,7445
1179,52.50585,13.309070000000002,1.0,sportsbars,519,1,24,16,4,14,6,64,10,520,22,3,10,520,9,43,20,7132
1180,52.4747,13.3274,2.0,museums,85,0,4,2,1,4,2,9,2,85,3,4,0,85,2,9,5,7861
1181,52.45565,13.31727,2.0,mexican,72,0,1,5,2,1,3,8,6,72,2,1,1,72,1,6,2,9896
1182,52.496823941625394,13.3117482921395,2.0,bakeries,306,17,12,16,8,8,4,37,4,323,13,2,9,323,3,30,17,7320
1183,52.49881,13.30225,2.0,cafes,291,30,9,9,6,9,0,42,3,321,16,7,14,321,0,42,13,7827
1184,52.4473361007366,13.3420425653458,1.0,pizza,16,0,0,0,0,0,1,2,1,16,0,0,1,16,0,1,2,9730
1185,52.48695,13.298010000000001,2.0,vietnamese,15,1,1,0,0,3,2,2,0,16,3,2,0,16,0,2,0,8650
1186,52.49856,13.30091,3.0,brazilian,292,0,6,9,5,9,0,35,3,292,16,7,12,292,0,37,10,7922
1187,52.50623,13.31811,2.0,vietnamese,253,14,14,6,3,6,3,33,2,267,15,3,4,267,6,22,9,6534
1188,52.4951,13.3181,2.0,landmarks,210,5,7,9,2,3,4,25,1,215,7,1,4,215,3,16,11,7018
1189,52.47576,13.32285,2.0,landmarks,73,0,1,2,0,3,1,13,1,73,3,3,0,73,0,6,6,8003
1190,52.4821168750412,13.315790028357698,2.0,german,55,3,1,1,0,8,4,5,0,58,3,1,0,58,2,2,7,7922
1191,52.5062,13.3165,1.0,chinese,315,7,18,8,2,5,4,34,2,322,17,3,4,322,6,25,12,6639
1192,52.50164,13.3138,2.0,cafes,426,21,25,21,8,11,4,54,4,447,14,2,11,447,6,45,23,6982
1193,52.452353599999995,13.320034,1.0,italian,50,6,1,1,1,2,3,6,6,56,2,0,1,56,1,4,2,10068
1194,52.4587,13.3026,1.0,italian,5,1,1,0,0,0,0,1,0,6,1,0,0,6,0,0,0,10312
1195,52.500251799999994,13.324740400000001,2.0,cafes,176,16,5,12,1,6,1,22,1,192,12,1,4,192,4,22,5,6359
1196,52.5171196,13.309331,1.0,italian,54,7,2,3,3,1,1,7,1,61,3,0,0,61,1,2,1,6855
1197,52.4956,13.3347,2.0,bars,101,10,3,3,0,3,2,12,2,111,7,2,2,111,0,10,5,6013
1198,52.4909,13.3262,2.0,bakeries,122,11,4,5,2,5,3,12,2,133,5,2,1,133,2,7,11,6782
1199,52.498491516012294,13.3148485950947,2.0,austrian,337,4,11,17,6,10,1,43,3,341,17,2,9,341,3,35,20,7052
1200,52.498999,13.314248000000001,2.0,menscloth,355,1,13,19,8,9,1,41,3,356,16,2,11,356,3,37,20,7066
1201,52.49884,13.307889999999999,2.0,pubs,352,6,13,14,6,7,1,37,3,358,15,3,12,358,0,43,21,7470
1202,52.438628616278294,13.323408299038501,2.0,sportsbars,8,0,1,0,0,1,0,2,0,8,0,0,0,8,0,0,0,11201
1203,52.5083,13.309270000000001,2.0,cafes,354,19,22,6,3,7,6,43,8,373,16,4,8,373,10,32,18,7044
1204,52.502126100000005,13.3102065,2.0,cafes,523,38,26,19,8,15,4,59,9,561,24,5,15,561,8,58,25,7191
1205,52.473272744384005,13.317060456336,1.0,cafes,50,7,0,1,0,3,1,12,0,57,3,4,0,57,0,5,7,8480
1206,52.463175899999996,13.3204022,3.0,delicatessen,111,0,0,6,3,0,1,9,7,111,2,3,1,111,1,10,10,9120
1207,52.506642956428,13.297887705266499,1.0,coffeeteasupplies,269,0,18,1,6,8,7,29,9,269,9,1,5,269,3,22,10,7838
1208,52.50623,13.31811,3.0,sushi,262,5,15,5,3,6,3,33,2,267,15,3,4,267,6,22,9,6534
1209,52.5072,13.3138,3.0,italian,313,38,18,8,2,6,6,38,8,351,17,3,4,351,7,24,16,6781
1210,52.5079036972209,13.309369571507,1.0,german,395,15,23,13,5,7,6,49,10,410,15,4,8,410,10,36,18,7049
1211,52.45528,13.31969,2.0,cafes,73,5,0,5,3,2,3,9,6,78,1,2,1,78,1,7,4,9825
1212,52.5093,13.3047,2.0,burgers,326,7,21,3,4,9,9,36,9,333,13,3,4,333,7,22,12,7318
1213,52.518414,13.307979000000001,2.0,thai,58,1,2,2,3,1,1,8,2,59,3,0,0,59,1,2,1,6931
1214,52.451130000000006,13.3401,2.0,localflavor,19,0,0,0,1,1,1,1,1,19,0,0,1,19,0,1,2,9425
1215,52.4702,13.3402,2.0,german,57,2,4,1,1,6,1,6,1,59,2,2,0,59,2,6,3,7658
1216,52.49954,13.3017299,2.0,italian,297,44,9,9,6,9,0,44,3,341,16,7,14,341,0,43,15,7830
1217,52.48619,13.32015,2.0,bakeries,90,8,4,2,2,6,4,8,0,98,3,3,1,98,2,7,8,7417
1218,52.487809999999996,13.32505,1.0,pubs,105,1,3,3,1,4,2,11,0,106,3,3,1,106,2,6,11,7041
1219,52.4566,13.3292,4.0,divebars,76,1,0,4,3,2,3,4,6,77,0,1,1,77,1,6,6,9317
1220,52.5080192071719,13.308605037581902,2.0,greek,386,7,23,8,5,10,6,46,8,393,18,3,8,393,10,33,18,7096
1221,52.50658000000001,13.3039,1.0,cafes,380,40,21,10,6,13,8,47,11,420,16,3,7,420,8,34,20,7446
1222,52.4998816,13.320708900000001,2.0,museums,261,0,8,15,4,6,0,37,1,261,14,0,4,261,4,20,15,6625
1223,52.49827,13.31751,2.0,bars,283,31,6,17,6,8,1,43,3,314,14,2,9,314,3,31,17,6897
1224,52.5038681,13.315730100000001,1.0,japanese,426,8,22,17,4,12,4,51,4,434,19,2,6,434,9,36,20,6772
1225,52.50445799999999,13.298896,2.0,indpak,372,4,21,9,5,13,6,41,9,376,17,2,7,376,3,31,17,7838
1226,52.4664086,13.3277316,2.0,spanish,117,0,3,7,1,5,2,13,4,117,3,3,1,117,2,13,10,8521
1227,52.4665777675304,13.325003033065698,2.0,german,114,2,2,7,2,4,2,12,4,116,2,5,1,116,1,14,11,8629
1228,52.5126247774648,13.304927329144402,1.0,italian,197,23,10,3,4,6,6,23,11,220,13,3,0,220,6,10,9,7226
1229,52.47424,13.3329799,2.0,wine_bars,79,1,5,1,1,2,2,10,2,80,3,3,0,80,2,7,5,7634
1230,52.473071,13.321871,1.0,cafes,61,9,2,2,0,3,1,11,1,70,3,4,0,70,0,7,6,8257
1231,52.4997109119458,13.342933324107499,2.0,bakeries,65,3,1,0,0,3,2,6,2,68,5,3,2,68,1,10,3,5297
1232,52.5113,13.3079,2.0,italian,234,25,9,3,3,6,6,25,10,259,11,4,0,259,7,15,9,7057
1233,52.45886510800489,13.322986140847199,1.0,currysausage,107,1,0,7,4,2,3,10,7,108,0,2,2,108,1,8,9,9373
1234,52.500209999999996,13.31949,3.0,vietnamese,290,13,13,15,4,5,0,42,1,303,13,0,4,303,4,24,14,6686
1235,52.466919999999995,13.3221399,2.0,divebars,99,4,2,6,3,3,0,12,3,103,2,4,1,103,1,11,9,8732
1236,52.480275822325,13.336600575634199,2.0,cafes,25,3,1,0,1,1,0,4,1,28,0,1,0,28,0,2,1,6980
1237,52.5067500942723,13.309656567871599,2.0,mexican,447,1,20,13,4,14,6,51,10,448,19,3,10,448,10,38,17,7065
1238,52.49683,13.323929999999999,2.0,breakfast_brunch,187,1,6,11,1,4,1,20,2,188,10,1,1,188,3,16,10,6578
1239,52.5082,13.3176,1.0,panasian,227,2,11,7,2,4,4,29,2,229,12,3,4,229,6,21,9,6502
1240,52.4995,13.3024,2.0,landmarks,331,16,9,9,6,9,0,47,3,347,16,7,14,347,0,43,15,7790
1241,52.498380000000004,13.30691,1.0,cocktailbars,323,9,13,14,7,7,1,34,3,332,15,4,9,332,0,38,21,7551
1242,52.50169,13.317479999999998,2.0,coffee,379,8,19,20,6,10,1,50,3,387,17,0,6,387,5,33,19,6747
1243,52.47486,13.32882,2.0,restaurants,83,0,4,1,1,4,2,11,2,83,2,4,0,83,2,9,5,7780
1244,52.472276401893794,13.313597068190598,2.0,cafes,49,7,0,1,0,1,0,12,0,56,2,4,0,56,0,5,6,8729
1245,52.496823941625394,13.3117482921395,2.0,bakeries,306,17,12,16,8,8,4,37,4,323,13,2,9,323,3,30,17,7320
1246,52.457227,13.320429,2.0,burgers,92,0,0,6,3,2,3,10,7,92,1,2,1,92,0,7,6,9624
1247,52.4578,13.3198,1.0,juicebars,93,0,1,6,3,2,3,9,7,93,1,2,1,93,1,6,7,9602
1248,52.4637544112129,13.3324483036995,1.0,kebab,105,1,2,5,2,6,1,8,4,106,4,2,1,106,2,10,12,8547
1249,52.50773,13.31081,2.0,italian,337,42,21,10,2,7,6,42,8,379,17,4,8,379,8,33,17,6960
1250,52.5057,13.3059,1.0,falafel,494,5,30,11,7,13,6,49,10,499,21,3,9,499,8,43,23,7343
1251,52.5012,13.3181,3.0,desserts,363,2,16,21,6,10,1,51,3,365,16,0,6,365,5,29,19,6729
1252,52.4993,13.3419,2.0,bars,62,9,1,0,0,3,2,6,2,71,6,3,2,71,1,9,5,5381
1253,52.4999,13.3195,2.0,pizza,289,4,10,15,4,4,0,42,1,293,13,0,4,293,4,23,14,6699
1254,52.4631193268451,13.3269819617271,4.0,coffee,117,4,2,7,3,4,2,10,8,121,2,4,1,121,0,11,11,8834
1255,52.50062,13.310529999999998,3.0,lounges,451,5,17,18,8,10,4,49,3,456,19,2,11,456,4,47,24,7230
1256,52.4863799,13.319720000000002,1.0,oriental,98,0,4,2,2,6,4,8,0,98,3,3,1,98,2,7,9,7429
1257,52.4863799,13.31901,1.0,pizza,92,5,4,2,2,5,4,8,0,97,3,3,0,97,2,6,11,7468
1258,52.4671,13.3149,2.0,casinos,56,1,0,2,3,1,0,11,0,57,4,5,0,57,0,7,4,9060
1259,52.45310229999999,13.3204389,2.0,cocktailbars,58,0,0,1,1,2,3,7,6,58,2,2,0,58,1,5,2,9985
1260,52.4648767,13.3281071,2.0,coffee,110,4,2,8,1,4,1,11,4,114,3,3,1,114,3,12,12,8635
1261,52.49525,13.29827,2.0,tea,148,6,4,3,1,5,0,17,1,154,9,7,8,154,0,23,3,8227
1262,52.498369999999994,13.29693,2.0,german,180,12,4,3,6,4,0,24,1,192,12,7,5,192,0,27,7,8181
1263,52.4802,13.3276,1.0,greek,48,2,1,0,1,2,0,8,1,50,1,0,0,50,0,1,3,7432
1264,52.4732,13.3175,2.0,german,56,2,0,1,0,3,1,12,0,58,2,4,0,58,0,5,7,8464
1265,52.501959899999996,13.31724,3.0,italian,338,49,20,20,6,10,1,49,3,387,16,0,6,387,6,35,19,6751
1266,52.49885,13.29946,2.0,italian,241,31,6,9,6,9,0,31,3,272,13,7,12,272,0,39,11,8002
1267,52.4705,13.3346,2.0,pizza,87,5,5,2,1,5,2,9,3,92,5,2,0,92,2,9,6,7872
